venta_id,fecha_hora,tienda_id,sku,cantidad,monto,moneda,tipo_comprobante
V00078177,2026-02-06 11:35:28,T014,CN-00062,1,158.76,MXN,I
V00078178,2026-02-06 12:20:53,T016,CN-00003,1,166.91,MXN,I
V00078179,2026-02-06 20:28:03,T011,CN-00056,1,15.68,MXN,I
V00078180,2026-02-06 17:17:01,T017,CN-00006,1,194.85,MXN,I
V00078181,2026-02-06 15:19:11,T032,CN-00053,2,273.55,MXN,I
V00078182,2026-02-06 16:06:00,T034,CN-00013,2,391.16,MXN,I
V00078183,2026-02-06 07:26:07,T015,CN-00066,1,56.49,MXN,I
V00078184,2026-02-06 07:23:03,T009,CN-00030,1,227.82,MXN,I
V00078185,2026-02-06 13:05:51,T002,CN-00001,1,71.88,MXN,I
V00078186,2026-02-06 11:37:18,T027,CN-00019,1,279.02,MXN,I
V00078187,2026-02-06 11:23:34,T026,CN-00060,1,195.92,MXN,I
V00078188,2026-02-06 19:38:45,T035,CN-00006,1,193.86,MXN,I
V00078189,2026-02-06 09:04:41,T026,CN-00019,1,263.04,MXN,N
V00078190,2026-02-07 13:56:57,T020,CN-00013,1,194.84,MXN,I
V00078191,2026-02-07 13:54:50,T024,CN-00034,1,105.66,MXN,I
V00078192,2026-02-07 17:52:52,T005,CN-00042,3,267.02,MXN,I
V00078193,2026-02-07 11:21:08,T002,CN-00064,4,346.59,MXN,I
V00078194,2026-02-07 16:56:09,T023,CN-00037,1,220.49,MXN,I
V00078195,2026-02-07 16:47:28,T015,CN-00068,1,39.84,MXN,I
V00078196,2026-02-07 15:07:01,T014,CN-00009,1,634.68,MXN,I
V00078197,2026-02-07 11:15:56,T020,CN-00007,4,990.73,MXN,I
V00078198,2026-02-07 11:31:18,T022,CN-00036,1,311.42,MXN,I
V00078199,2026-02-07 07:19:30,T032,CN-00044,2,481.82,MXN,I
V00078200,2026-02-07 18:05:39,T019,CN-00068,1,38.39,MXN,I
V00078201,2026-02-07 12:30:23,T009,CN-00063,1,82.12,MXN,I
V00078202,2026-02-07 09:25:44,T022,CN-00020,1,582.83,MXN,I
V00078203,2026-02-07 07:31:25,T020,CN-00004,1,703.75,MXN,I
V00078204,2026-02-07 07:08:01,T032,CN-00033,1,265.98,MXN,I
V00078205,2026-02-07 07:54:01,T031,CN-00059,1,253.49,MXN,I
V00078206,2026-02-07 18:46:07,T019,CN-00005,2,39.62,MXN,I
V00078207,2026-02-07 18:09:46,T024,CN-00060,2,386.59,MXN,I
V00078208,2026-02-07 12:02:43,T018,CN-00068,1,40.6,MXN,I
V00078209,2026-02-07 15:56:07,T035,CN-00009,3,1806.67,MXN,I
V00078210,2026-02-07 09:11:39,T005,CN-00054,1,110.48,MXN,I
V00078211,2026-02-07 13:43:01,T021,CN-00008,1,38.02,MXN,I
V00078212,2026-02-07 13:40:47,T019,CN-00018,1,237.13,MXN,I
V00078213,2026-02-07 18:54:28,T011,CN-00053,1,141.29,MXN,I
V00078214,2026-02-07 16:22:57,T009,CN-00027,3,278.79,MXN,I
V00078215,2026-02-07 15:45:36,T031,CN-00010,1,350.92,MXN,I
V00078216,2026-02-07 14:24:03,T015,CN-00015,1,354.19,MXN,I
V00078217,2026-02-07 14:58:15,T012,CN-00034,4,438.64,MXN,I
V00078218,2026-02-07 12:50:02,T012,CN-00041,1,78.0,MXN,I
V00078219,2026-02-07 07:02:22,T026,CN-00050,1,91.56,MXN,I
V00078220,2026-02-07 14:59:01,T026,CN-00053,2,274.93,MXN,I
V00078221,2026-02-07 16:41:49,T029,CN-00034,1,106.86,MXN,I
V00078222,2026-02-07 18:01:04,T007,CN-00065,1,208.06,MXN,I
V00078223,2026-02-07 07:33:39,T007,CN-00032,1,103.25,MXN,E
V00078224,2026-02-07 07:14:11,T001,CN-00036,1,318.12,MXN,E
V00078225,2026-02-07 17:01:17,T019,CN-00036,5,1610.0,MXN,I
V00078226,2026-02-07 18:00:35,T033,CN-00032,4,398.45,MXN,I
V00078227,2026-02-07 10:46:18,T022,CN-00056,1,16.22,MXN,I
V00078228,2026-02-07 09:43:16,T021,CN-00035,2,269.45,MXN,I
V00078229,2026-02-07 15:27:20,T032,CN-00037,2,434.68,MXN,I
V00078230,2026-02-07 10:53:56,T036,CN-00022,1,177.0,MXN,I
V00078231,2026-02-07 14:24:59,T019,CN-00026,1,149.53,MXN,I
V00078232,2026-02-07 12:39:51,T003,CN-00004,1,699.54,MXN,I
V00078233,2026-02-07 07:30:15,T038,CN-00053,4,553.78,MXN,I
V00078234,2026-02-07 15:54:20,T004,CN-00045,1,97.63,MXN,I
V00078235,2026-02-07 11:38:28,T032,CN-00023,1,150.57,MXN,I
V00078236,2026-02-07 10:10:36,T002,CN-00016,1,88.65,MXN,I
V00078237,2026-02-07 15:39:46,T026,CN-00057,2,379.0,MXN,I
V00078238,2026-02-07 21:47:20,T007,CN-00043,2,365.45,MXN,I
V00078239,2026-02-07 18:28:27,T002,CN-00046,1,514.26,MXN,I
V00078240,2026-02-07 12:15:42,T004,CN-00044,1,245.27,MXN,I
V00078241,2026-02-07 11:55:59,T035,CN-00055,1,600.89,MXN,I
V00078242,2026-02-07 19:25:35,T005,CN-00023,4,625.06,MXN,I
V00078243,2026-02-07 16:48:41,T032,CN-00069,1,377.96,MXN,I
V00078244,2026-02-07 13:00:02,T016,CN-00023,1,152.6,MXN,I
V00078245,2026-02-07 12:04:43,T022,CN-00051,1,486.41,MXN,I
V00078246,2026-02-07 17:27:45,T021,CN-00011,2,54.97,MXN,I
V00078247,2026-02-07 17:55:06,T001,CN-00045,1,99.31,MXN,I
V00078248,2026-02-07 07:01:35,T005,CN-00048,2,50.49,MXN,I
V00078249,2026-02-07 16:05:56,T023,CN-00040,5,271.75,MXN,I
V00078250,2026-02-07 15:59:04,T006,CN-00061,1,290.46,MXN,I
V00078251,2026-02-07 11:42:33,T012,CN-00063,1,84.61,MXN,I
V00078252,2026-02-07 07:09:20,T013,CN-00004,3,2052.8,MXN,I
V00078253,2026-02-07 16:43:10,T020,CN-00026,3,463.07,MXN,I
V00078254,2026-02-07 08:30:37,T027,CN-00049,2,171.32,MXN,I
V00078255,2026-02-07 09:43:01,T026,CN-00028,2,783.46,MXN,E
V00078256,2026-02-07 07:42:50,T019,CN-00039,1,784.42,MXN,I
V00078257,2026-02-07 08:48:24,T015,CN-00052,1,168.08,MXN,I
V00078258,2026-02-07 07:07:51,T034,CN-00048,2,48.48,MXN,P
V00078259,2026-02-07 17:58:34,T017,CN-00002,1,136.8,MXN,I
V00078260,2026-02-07 15:16:58,T038,CN-00029,1,637.57,MXN,I
V00078261,2026-02-07 13:51:40,T035,CN-00062,1,168.4,MXN,N
V00078262,2026-02-07 13:18:02,T021,CN-00046,3,1581.32,MXN,I
V00078263,2026-02-07 13:45:40,T024,CN-00061,1,297.41,MXN,I
V00078264,2026-02-07 17:07:51,T018,CN-00049,5,433.35,MXN,I
V00078265,2026-02-07 14:44:05,T013,CN-00057,1,189.5,MXN,I
V00078266,2026-02-07 12:55:41,T038,CN-00011,1,28.66,MXN,I
V00078267,2026-02-07 14:30:34,T029,CN-00001,1,74.23,MXN,I
V00078268,2026-02-07 16:53:29,T007,CN-00024,1,337.63,MXN,I
V00078269,2026-02-07 12:03:51,T020,CN-00039,1,794.5,MXN,I
V00078270,2026-02-07 12:34:49,T013,CN-00025,1,48.65,MXN,I
V00078271,2026-02-07 07:27:03,T018,CN-00029,1,613.92,MXN,I
V00078272,2026-02-07 11:58:46,T009,CN-00034,1,104.47,MXN,I
V00078273,2026-02-07 14:19:10,T036,CN-00019,1,279.0,MXN,I
V00078274,2026-02-07 07:29:29,T006,CN-00059,3,759.12,MXN,I
V00078275,2026-02-07 10:16:50,T019,CN-00028,1,381.1,MXN,I
V00078276,2026-02-07 16:57:16,T031,CN-00050,1,88.34,MXN,I
V00078277,2026-02-07 10:09:52,T005,CN-00011,1,29.07,MXN,I
V00078278,2026-02-07 10:42:44,T013,CN-00047,1,498.56,MXN,I
V00078279,2026-02-07 13:53:05,T017,CN-00041,1,78.47,MXN,I
V00078280,2026-02-07 11:55:31,T025,CN-00062,1,165.2,MXN,I
V00078281,2026-02-07 14:16:59,T022,CN-00006,1,195.04,MXN,I
V00078282,2026-02-07 07:41:22,T009,CN-00009,1,611.44,MXN,E
V00078283,2026-02-07 07:48:44,T020,CN-00057,4,762.54,MXN,E
V00078284,2026-02-07 07:18:52,T029,CN-00006,1,205.97,MXN,I
V00078285,2026-02-07 10:59:29,T037,CN-00049,1,89.04,MXN,I
V00078286,2026-02-07 11:40:44,T040,CN-00033,1,272.91,MXN,I
V00078287,2026-02-07 09:04:00,T025,CN-00019,2,535.38,MXN,I
V00078288,2026-02-07 11:08:39,T020,CN-00032,1,102.99,MXN,I
V00078289,2026-02-07 17:08:05,T020,CN-00059,1,254.2,MXN,I
V00078290,2026-02-07 15:21:54,T009,CN-00055,2,1291.74,MXN,I
V00078291,2026-02-07 16:03:43,T038,CN-00062,1,158.81,MXN,I
V00078292,2026-02-07 18:18:11,T038,CN-00060,2,378.91,MXN,I
V00078293,2026-02-07 14:02:03,T004,CN-00062,1,164.02,MXN,I
V00078294,2026-02-07 17:18:03,T032,CN-00049,3,265.54,MXN,I
V00078295,2026-02-07 09:12:56,T017,CN-00046,1,536.0,MXN,I
V00078296,2026-02-07 16:28:09,T023,CN-00013,1,192.91,MXN,I
V00078297,2026-02-07 12:47:58,T035,CN-00014,3,1064.66,MXN,I
V00078298,2026-02-07 20:19:58,T031,CN-00045,1,98.82,MXN,I
V00078299,2026-02-07 07:34:45,T033,CN-00014,1,357.29,MXN,I
V00078300,2026-02-07 11:39:36,T017,CN-00047,3,1446.33,MXN,I
V00078301,2026-02-07 19:20:43,T017,CN-00060,1,190.35,MXN,I
V00078302,2026-02-07 11:31:05,T016,CN-00070,1,387.29,MXN,I
V00078303,2026-02-07 16:01:11,T039,CN-00003,4,672.04,MXN,I
V00078304,2026-02-07 20:05:21,T015,CN-00039,1,777.93,MXN,I
V00078305,2026-02-07 14:33:48,T027,CN-00042,2,181.65,MXN,I
V00078306,2026-02-07 07:18:37,T025,CN-00041,1,76.56,MXN,I
V00078307,2026-02-07 18:31:37,T022,CN-00006,1,195.61,MXN,I
V00078308,2026-02-07 09:51:17,T026,CN-00057,1,192.34,MXN,I
V00078309,2026-02-07 18:19:00,T040,CN-00016,1,85.41,MXN,I
V00078310,2026-02-07 12:07:49,T037,CN-00053,1,142.35,MXN,I
V00078311,2026-02-07 14:53:34,T001,CN-00029,2,1297.92,MXN,I
V00078312,2026-02-07 20:24:44,T028,CN-00058,4,312.51,MXN,I
V00078313,2026-02-07 12:08:24,T022,CN-00055,1,650.74,MXN,I
V00078314,2026-02-07 12:31:43,T008,CN-00042,1,87.44,MXN,I
V00078315,2026-02-07 16:28:41,T001,CN-00038,2,654.67,MXN,I
V00078316,2026-02-07 13:42:18,T036,CN-00001,2,152.42,MXN,I
V00078317,2026-02-07 14:05:47,T014,CN-00047,1,480.75,MXN,E
V00078318,2026-02-07 12:18:35,T023,CN-00059,1,250.33,MXN,I
V00078319,2026-02-07 10:06:01,T019,CN-00041,2,157.04,MXN,I
V00078320,2026-02-07 13:06:00,T007,CN-00023,2,318.03,MXN,I
V00078321,2026-02-07 10:52:46,T018,CN-00024,1,329.35,MXN,I
V00078322,2026-02-07 12:46:53,T001,CN-00062,2,329.72,MXN,I
V00078323,2026-02-07 13:34:58,T040,CN-00066,1,57.02,MXN,I
V00078324,2026-02-07 09:19:32,T021,CN-00046,1,549.07,MXN,I
V00078325,2026-02-07 07:19:35,T009,CN-00021,1,26.49,MXN,I
V00078326,2026-02-07 10:14:50,T023,CN-00024,1,317.07,MXN,I
V00078327,2026-02-07 09:22:03,T001,CN-00068,1,39.09,MXN,I
V00078328,2026-02-07 11:21:10,T012,CN-00070,1,365.24,MXN,I
V00078329,2026-02-07 18:40:53,T039,CN-00015,1,358.21,MXN,I
V00078330,2026-02-07 12:38:51,T040,CN-00059,2,490.14,MXN,I
V00078331,2026-02-07 15:29:07,T007,CN-00026,2,306.02,MXN,I
V00078332,2026-02-07 10:19:05,T034,CN-00032,5,490.47,MXN,I
V00078333,2026-02-07 11:52:22,T021,CN-00017,1,158.64,MXN,I
V00078334,2026-02-07 15:10:06,T018,CN-00069,1,360.24,MXN,I
V00078335,2026-02-07 08:50:09,T027,CN-00006,1,195.49,MXN,I
V00078336,2026-02-07 07:42:00,T040,CN-00065,1,206.81,MXN,I
V00078337,2026-02-07 16:19:04,T024,CN-00028,1,396.96,MXN,I
V00078338,2026-02-07 12:53:41,T030,CN-00056,1,15.72,MXN,I
V00078339,2026-02-07 07:25:17,T040,CN-00054,2,221.83,MXN,I
V00078340,2026-02-07 12:29:38,T004,CN-00034,1,104.71,MXN,I
V00078341,2026-02-07 07:57:14,T007,CN-00029,1,640.98,MXN,I
V00078342,2026-02-07 07:21:08,T035,CN-00007,1,242.29,MXN,I
V00078343,2026-02-07 08:40:09,T039,CN-00044,1,259.11,MXN,I
V00078344,2026-02-07 07:26:40,T023,CN-00003,1,161.73,MXN,I
V00078345,2026-02-07 17:18:31,T035,CN-00042,1,86.06,MXN,I
V00078346,2026-02-07 13:01:30,T019,CN-00003,1,155.41,MXN,I
V00078347,2026-02-07 11:07:43,T006,CN-00070,1,365.28,MXN,I
V00078348,2026-02-07 18:26:53,T029,CN-00001,1,76.44,MXN,I
V00078349,2026-02-07 11:39:36,T019,CN-00025,1,49.92,MXN,I
V00078350,2026-02-07 14:09:07,T004,CN-00045,2,194.89,MXN,I
V00078351,2026-02-07 16:11:21,T013,CN-00046,1,527.87,MXN,I
V00078352,2026-02-07 11:51:19,T032,CN-00014,1,338.59,MXN,I
V00078353,2026-02-07 12:51:32,T005,CN-00016,3,256.35,MXN,I
V00078354,2026-02-07 12:56:47,T010,CN-00050,1,90.25,MXN,I
V00078355,2026-02-07 12:59:27,T024,CN-00038,1,347.3,MXN,I
V00078356,2026-02-07 12:04:04,T033,CN-00032,6,583.8,MXN,I
V00078357,2026-02-07 07:31:37,T019,CN-00064,1,82.65,MXN,I
V00078358,2026-02-07 14:04:52,T032,CN-00040,1,54.87,MXN,I
V00078359,2026-02-07 13:26:01,T036,CN-00002,2,272.2,MXN,I
V00078360,2026-02-07 15:10:19,T034,CN-00015,2,740.34,MXN,I
V00078361,2026-02-07 12:47:43,T012,CN-00013,3,601.35,MXN,I
V00078362,2026-02-07 19:21:24,T028,CN-00013,1,192.73,MXN,E
V00078363,2026-02-07 10:43:42,T004,CN-00011,1,29.78,MXN,I
V00078364,2026-02-07 07:35:56,T040,CN-00034,1,104.18,MXN,I
V00078365,2026-02-07 13:36:33,T015,CN-00001,1,77.16,MXN,I
V00078366,2026-02-07 07:08:27,T013,CN-00055,3,1907.32,MXN,I
V00078367,2026-02-08 14:25:53,T010,CN-00054,1,112.97,MXN,I
V00078368,2026-02-08 10:35:45,T002,CN-00056,1,16.76,MXN,I
V00078369,2026-02-08 17:37:50,T032,CN-00012,1,134.72,MXN,I
V00078370,2026-02-08 17:19:22,T009,CN-00050,3,277.73,MXN,I
V00078371,2026-02-08 07:43:27,T002,CN-00014,1,333.38,MXN,I
V00078372,2026-02-08 14:42:51,T001,CN-00050,1,88.19,MXN,I
V00078373,2026-02-08 07:57:32,T015,CN-00067,1,284.7,MXN,I
V00078374,2026-02-08 11:06:02,T019,CN-00042,1,84.37,MXN,I
V00078375,2026-02-08 12:10:45,T016,CN-00009,1,639.53,MXN,I
V00078376,2026-02-08 09:06:43,T037,CN-00054,1,112.65,MXN,I
V00078377,2026-02-08 12:42:21,T006,CN-00002,1,132.5,MXN,I
V00078378,2026-02-08 07:08:24,T010,CN-00002,1,135.1,MXN,I
V00078379,2026-02-08 10:46:33,T021,CN-00007,1,251.31,MXN,I
V00078380,2026-02-08 11:29:51,T008,CN-00042,1,88.74,MXN,I
V00078381,2026-02-08 18:46:47,T006,CN-00015,1,367.01,MXN,I
V00078382,2026-02-08 12:06:16,T007,CN-00032,2,199.96,MXN,I
V00078383,2026-02-08 16:14:21,T026,CN-00054,1,114.89,MXN,I
V00078384,2026-02-08 14:08:34,T023,CN-00065,1,197.46,MXN,I
V00078385,2026-02-08 10:03:16,T011,CN-00058,1,80.04,MXN,I
V00078386,2026-02-08 16:55:53,T005,CN-00029,2,1223.46,MXN,I
V00078387,2026-02-08 17:12:20,T012,CN-00031,1,554.2,MXN,I
V00078388,2026-02-08 16:01:46,T034,CN-00003,1,165.75,MXN,I
V00078389,2026-02-08 18:47:30,T018,CN-00060,1,198.89,MXN,P
V00078390,2026-02-08 14:18:26,T032,CN-00012,2,273.94,MXN,I
V00078391,2026-02-08 10:41:06,T034,CN-00018,3,736.9,MXN,I
V00078392,2026-02-08 15:07:45,T019,CN-00036,1,305.36,MXN,I
V00078393,2026-02-08 14:47:56,T004,CN-00017,1,157.85,MXN,I
V00078394,2026-02-08 08:19:40,T025,CN-00020,1,607.35,MXN,I
V00078395,2026-02-08 15:43:49,T021,CN-00021,1,26.53,MXN,I
V00078396,2026-02-08 14:20:01,T027,CN-00045,5,477.41,MXN,I
V00078397,2026-02-08 12:50:06,T025,CN-00012,1,132.84,MXN,I
V00078398,2026-02-08 14:37:46,T036,CN-00050,1,93.09,MXN,I
V00078399,2026-02-08 13:20:45,T035,CN-00013,1,197.05,MXN,I
V00078400,2026-02-08 15:01:46,T022,CN-00040,1,55.17,MXN,I
V00078401,2026-02-08 11:07:10,T024,CN-00009,1,616.36,MXN,I
V00078402,2026-02-08 07:47:14,T033,CN-00022,1,170.89,MXN,I
V00078403,2026-02-08 17:57:52,T015,CN-00044,1,260.09,MXN,I
V00078404,2026-02-08 08:10:34,T028,CN-00063,1,84.85,MXN,I
V00078405,2026-02-08 07:46:58,T014,CN-00043,1,179.1,MXN,I
V00078406,2026-02-08 08:56:15,T017,CN-00044,1,245.2,MXN,I
V00078407,2026-02-08 12:36:48,T024,CN-00032,3,295.78,MXN,I
V00078408,2026-02-08 11:07:05,T021,CN-00014,1,339.03,MXN,I
V00078409,2026-02-08 11:00:01,T034,CN-00025,1,48.47,MXN,I
V00078410,2026-02-08 14:19:46,T022,CN-00068,1,38.33,MXN,I
V00078411,2026-02-08 13:50:25,T029,CN-00059,1,248.58,MXN,I
V00078412,2026-02-08 07:03:07,T015,CN-00057,1,181.22,MXN,I
V00078413,2026-02-08 08:42:40,T025,CN-00022,2,348.77,MXN,I
V00078414,2026-02-08 18:24:58,T022,CN-00044,1,258.85,MXN,P
V00078415,2026-02-08 11:33:42,T011,CN-00041,3,228.07,MXN,I
V00078416,2026-02-08 14:26:04,T020,CN-00051,1,471.16,MXN,I
V00078417,2026-02-08 07:26:01,T025,CN-00030,1,217.12,MXN,I
V00078418,2026-02-08 14:31:13,T009,CN-00055,1,642.25,MXN,I
V00078419,2026-02-08 12:48:56,T004,CN-00020,1,597.47,MXN,I
V00078420,2026-02-08 11:08:09,T029,CN-00052,1,173.19,MXN,E
V00078421,2026-02-08 07:58:19,T024,CN-00033,1,275.37,MXN,I
V00078422,2026-02-08 07:08:01,T022,CN-00062,1,167.39,MXN,I
V00078423,2026-02-08 07:45:11,T001,CN-00064,1,86.74,MXN,I
V00078424,2026-02-08 15:00:46,T023,CN-00062,1,167.13,MXN,I
V00078425,2026-02-08 12:19:56,T017,CN-00005,1,21.02,MXN,I
V00078426,2026-02-08 13:10:17,T018,CN-00020,2,1161.09,MXN,I
V00078427,2026-02-08 17:17:52,T017,CN-00005,2,41.24,MXN,I
V00078428,2026-02-08 10:33:54,T012,CN-00057,2,385.71,MXN,I
V00078429,2026-02-08 16:46:30,T017,CN-00062,1,163.36,MXN,I
V00078430,2026-02-08 15:34:02,T016,CN-00011,1,28.04,MXN,I
V00078431,2026-02-08 12:50:39,T002,CN-00060,1,198.15,MXN,I
V00078432,2026-02-08 13:10:58,T023,CN-00051,1,494.55,MXN,I
V00078433,2026-02-08 18:53:33,T006,CN-00058,1,78.21,MXN,I
V00078434,2026-02-08 11:29:33,T009,CN-00041,2,152.32,MXN,I
V00078435,2026-02-08 12:53:22,T038,CN-00052,1,174.58,MXN,I
V00078436,2026-02-08 08:53:56,T030,CN-00030,1,234.05,MXN,I
V00078437,2026-02-08 11:02:26,T035,CN-00069,1,355.2,MXN,I
V00078438,2026-02-08 07:59:46,T021,CN-00052,1,168.99,MXN,E
V00078439,2026-02-08 07:06:56,T038,CN-00019,1,264.02,MXN,I
V00078440,2026-02-08 09:44:00,T005,CN-00046,1,549.84,MXN,I
V00078441,2026-02-08 16:00:35,T015,CN-00026,1,158.66,MXN,I
V00078442,2026-02-08 17:15:28,T029,CN-00011,1,29.33,MXN,I
V00078443,2026-02-08 10:45:04,T028,CN-00019,1,272.73,MXN,I
V00078444,2026-02-08 17:55:17,T024,CN-00015,1,368.96,MXN,I
V00078445,2026-02-08 20:46:16,T022,CN-00068,1,37.77,MXN,I
V00078446,2026-02-08 14:03:06,T002,CN-00010,1,349.05,MXN,I
V00078447,2026-02-08 07:52:35,T018,CN-00052,1,167.59,MXN,I
V00078448,2026-02-08 18:32:57,T020,CN-00011,2,57.67,MXN,I
V00078449,2026-02-08 09:59:12,T020,CN-00067,1,302.2,MXN,I
V00078450,2026-02-08 09:11:43,T009,CN-00005,3,63.07,MXN,I
V00078451,2026-02-08 08:19:55,T018,CN-00052,1,175.6,MXN,I
V00078452,2026-02-08 13:58:57,T036,CN-00070,1,362.08,MXN,I
V00078453,2026-02-08 15:23:20,T030,CN-00049,1,90.18,MXN,I
V00078454,2026-02-08 20:51:32,T007,CN-00022,1,174.52,MXN,E
V00078455,2026-02-08 10:18:58,T039,CN-00026,1,161.74,MXN,I
V00078456,2026-02-08 11:14:45,T013,CN-00009,1,635.17,MXN,I
V00078457,2026-02-08 15:00:26,T029,CN-00025,2,94.24,MXN,I
V00078458,2026-02-08 15:48:17,T003,CN-00011,1,28.85,MXN,I
V00078459,2026-02-08 07:13:44,T030,CN-00012,5,687.45,MXN,I
V00078460,2026-02-08 11:40:01,T006,CN-00069,2,722.46,MXN,I
V00078461,2026-02-08 10:17:00,T018,CN-00062,2,338.99,MXN,I
V00078462,2026-02-08 07:20:12,T017,CN-00053,2,267.72,MXN,I
V00078463,2026-02-08 17:23:10,T005,CN-00046,1,549.21,MXN,I
V00078464,2026-02-08 15:08:06,T024,CN-00006,1,205.62,MXN,I
V00078465,2026-02-08 15:42:03,T017,CN-00058,1,75.94,MXN,T
V00078466,2026-02-08 07:39:22,T020,CN-00048,1,24.07,MXN,I
V00078467,2026-02-08 11:24:32,T014,CN-00010,1,365.1,MXN,I
V00078468,2026-02-08 17:42:24,T015,CN-00055,1,607.42,MXN,I
V00078469,2026-02-08 17:14:18,T032,CN-00004,1,702.56,MXN,I
V00078470,2026-02-08 17:34:21,T028,CN-00026,1,156.62,MXN,I
V00078471,2026-02-08 12:52:33,T001,CN-00002,1,135.64,MXN,I
V00078472,2026-02-08 07:09:31,T007,CN-00001,1,76.43,MXN,E
V00078473,2026-02-08 08:38:49,T004,CN-00043,1,187.42,MXN,I
V00078474,2026-02-08 18:02:14,T015,CN-00011,1,28.21,MXN,I
V00078475,2026-02-08 07:12:40,T030,CN-00015,1,370.65,MXN,I
V00078476,2026-02-08 11:21:26,T040,CN-00010,2,736.76,MXN,I
V00078477,2026-02-08 09:13:58,T004,CN-00020,2,1223.7,MXN,I
V00078478,2026-02-08 15:22:06,T030,CN-00043,1,188.25,MXN,I
V00078479,2026-02-08 16:26:16,T040,CN-00068,3,121.07,MXN,I
V00078480,2026-02-08 15:11:14,T026,CN-00062,1,168.29,MXN,I
V00078481,2026-02-08 12:15:03,T009,CN-00064,1,82.72,MXN,I
V00078482,2026-02-08 18:26:37,T034,CN-00045,1,101.0,MXN,I
V00078483,2026-02-08 15:36:46,T004,CN-00017,1,163.0,MXN,I
V00078484,2026-02-08 07:17:30,T010,CN-00056,1,16.67,MXN,I
V00078485,2026-02-08 07:16:37,T020,CN-00063,1,86.26,MXN,I
V00078486,2026-02-08 07:14:59,T027,CN-00002,1,126.09,MXN,I
V00078487,2026-02-08 12:42:42,T039,CN-00017,1,165.18,MXN,I
V00078488,2026-02-08 11:15:05,T025,CN-00059,1,265.43,MXN,I
V00078489,2026-02-08 11:04:27,T001,CN-00031,1,557.25,MXN,I
V00078490,2026-02-08 11:24:11,T014,CN-00007,5,1264.03,MXN,I
V00078491,2026-02-08 15:21:00,T021,CN-00005,1,20.11,MXN,I
V00078492,2026-02-08 12:13:28,T009,CN-00046,1,544.87,MXN,I
V00078493,2026-02-08 13:13:31,T014,CN-00047,7,3342.61,MXN,I
V00078494,2026-02-08 09:16:51,T035,CN-00003,1,158.32,MXN,I
V00078495,2026-02-08 11:32:53,T013,CN-00069,1,350.75,MXN,I
V00078496,2026-02-08 13:03:56,T002,CN-00061,1,301.91,MXN,I
V00078497,2026-02-08 11:14:46,T006,CN-00055,1,633.04,MXN,I
V00078498,2026-02-08 13:51:34,T040,CN-00052,1,175.81,MXN,I
V00078499,2026-02-08 17:31:27,T023,CN-00050,1,89.43,MXN,I
V00078500,2026-02-08 14:20:39,T017,CN-00035,2,287.15,MXN,I
V00078501,2026-02-08 09:58:51,T030,CN-00056,1,16.9,MXN,I
V00078502,2026-02-08 16:36:50,T019,CN-00025,1,47.65,MXN,I
V00078503,2026-02-08 14:07:24,T005,CN-00034,1,109.06,MXN,I
V00078504,2026-02-08 08:42:47,T014,CN-00061,1,291.53,MXN,I
V00078505,2026-02-08 11:04:13,T006,CN-00048,1,24.97,MXN,I
V00078506,2026-02-08 17:56:17,T025,CN-00056,1,16.93,MXN,I
V00078507,2026-02-08 08:16:46,T017,CN-00024,1,334.94,MXN,I
V00078508,2026-02-08 07:40:37,T028,CN-00064,3,261.74,MXN,I
V00078509,2026-02-08 12:33:23,T030,CN-00064,1,83.62,MXN,I
V00078510,2026-02-08 07:40:55,T023,CN-00057,1,183.42,MXN,I
V00078511,2026-02-08 14:22:15,T001,CN-00065,1,209.66,MXN,I
V00078512,2026-02-08 15:11:21,T014,CN-00005,1,20.06,MXN,I
V00078513,2026-02-08 12:15:21,T030,CN-00012,1,136.02,MXN,I
V00078514,2026-02-08 14:38:50,T029,CN-00003,2,318.44,MXN,E
V00078515,2026-02-08 09:24:05,T023,CN-00037,3,643.43,MXN,I
V00078516,2026-02-08 16:44:08,T002,CN-00020,1,590.43,MXN,I
V00078517,2026-02-08 10:54:34,T022,CN-00016,3,261.6,MXN,I
V00078518,2026-02-08 14:36:29,T036,CN-00032,1,103.96,MXN,I
V00078519,2026-02-08 12:10:52,T008,CN-00030,1,233.24,MXN,I
V00078520,2026-02-08 19:35:03,T010,CN-00053,1,140.81,MXN,I
V00078521,2026-02-08 21:45:42,T010,CN-00050,1,87.62,MXN,I
V00078522,2026-02-08 11:22:58,T004,CN-00043,2,362.62,MXN,I
V00078523,2026-02-08 15:54:49,T037,CN-00060,4,762.8,MXN,I
V00078524,2026-02-08 10:03:55,T007,CN-00026,4,609.9,MXN,I
V00078525,2026-02-08 08:15:35,T037,CN-00064,2,172.21,MXN,I
V00078526,2026-02-08 17:50:49,T025,CN-00060,2,395.17,MXN,I
V00078527,2026-02-08 07:17:45,T009,CN-00068,1,39.42,MXN,I
V00078528,2026-02-08 09:43:38,T006,CN-00001,1,77.58,MXN,I
V00078529,2026-02-08 17:20:22,T031,CN-00024,5,1671.35,MXN,I
V00078530,2026-02-08 13:29:27,T003,CN-00016,1,89.76,MXN,I
V00078531,2026-02-08 12:00:01,T018,CN-00036,1,316.61,MXN,I
V00078532,2026-02-08 10:14:30,T040,CN-00016,1,86.68,MXN,I
V00078533,2026-02-08 17:56:14,T017,CN-00022,2,326.84,MXN,I
